Frequency_THz,Counts_MHz,Series
229.475762585524,4.15732277269227,raw
229.441011105101,3.68826842709094,raw
229.406271448637,2.93504350130319,raw
229.371543610618,2.76938892832108,raw
229.336827585538,2.57474504639531,raw
229.302123367893,2.72906214583655,raw
229.267430952181,2.87623727631725,raw
229.232750332905,2.85661801371942,raw
229.198081504571,3.46939434622566,raw
229.163424461689,3.91940201428311,raw
229.12877919877,4.5854129399131,raw
229.09414571033,4.91088323790123,raw
229.059523990891,5.63697912064483,raw
229.024914034973,6.31448206719527,raw
228.990315837104,6.45678618648855,raw
228.955729391812,6.6877301904849,raw
228.921154693632,7.75711884017026,raw
228.886591737099,7.94193465602031,raw
228.852040516753,7.94350880616287,raw
228.817501027137,7.80519948337143,raw
228.782973262798,7.25788204890954,raw
228.748457218285,7.41451343488641,raw
228.713952888153,6.4958732636906,raw
228.679460266956,6.82738555096286,raw
228.644979349255,5.72951833835908,raw
228.610510129614,5.74919595597232,raw
228.576052602598,5.24114158694675,raw
228.541606762779,4.48114188786108,raw
228.507172604729,4.80713499934279,raw
228.472750123025,4.39733096332686,raw
228.438339312247,3.02184974249632,raw
228.403940166978,2.47960319598387,raw
228.369552681805,2.36721737346917,raw
228.335176851318,1.89718508484602,raw
228.30081267011,2.17647815600832,raw
228.266460132779,1.35011415305271,raw
228.232119233923,1.56482535620673,raw
228.197789968147,1.74292101679759,raw
228.163472330056,2.11333680611155,raw
228.129166314262,2.16408981235379,raw
228.094871915376,1.56605627139947,raw
228.060589128017,3.59302758851543,raw
228.026317946803,3.54514159545002,raw
227.992058366358,3.09279259106292,raw
227.957810381308,4.84313809846902,raw
227.923573986284,5.28491620069328,raw
227.889349175917,5.22241873010874,raw
227.855135944846,4.54801828877869,raw
227.820934287709,6.99852282733692,raw
227.786744199149,8.05572383557295,raw
227.752565673814,7.46064514657698,raw
227.718398706351,7.87249154670576,raw
227.684243291415,8.63125571701491,raw
227.650099423661,7.99222676891812,raw
227.615967097749,9.0953199352888,raw
227.581846308341,9.51206786923883,raw
227.547737050104,9.00888166687346,raw
227.513639317706,7.87844717617767,raw
227.479553105821,6.75088952403054,raw
227.445478409124,7.05178535415109,raw
227.411415222294,6.5750505021209,raw
227.377363540013,6.84950740375745,raw
227.343323356967,5.4054267877439,raw
227.309294667845,5.14349742761225,raw
227.275277467339,3.80028014209191,raw
227.241271750145,3.61885010074147,raw
227.20727751096,3.12027312164673,raw
227.173294744487,2.66199512889328,raw
227.139323445431,2.01156364181335,raw
227.1053636085,2.38998586834372,raw
227.071415228405,2.74907812249199,raw
227.037478299862,0.56439134752592,raw
227.003552817589,1.33478170990832,raw
226.969638776307,3.48880866816355,raw
226.93573617074,1.28273737927711,raw
226.901844995616,1.91517798018537,raw
226.867965245666,2.84329014837462,raw
226.834096915625,3.99923027972894,raw
226.800240000229,3.58871806153342,raw
226.766394494219,4.1664957083955,raw
226.73256039234,4.86376861756304,raw
226.698737689337,6.74084841867118,raw
226.664926379962,4.18693553072486,raw
226.631126458969,8.69073632955155,raw
226.597337921112,5.44476595955957,raw
226.563560761153,9.76770627134174,raw
226.529794973855,10.3696990405463,raw
226.496040553983,9.53813847360613,raw
226.462297496308,9.50886095490348,raw
226.428565795601,10.018299048451,raw
226.39484544664,12.7924734745606,raw
226.361136444202,9.02277770945016,raw
226.327438783071,10.4367195089773,raw
226.29375245803,11.5122288731523,raw
226.26007746387,9.99018778554448,raw
226.226413795382,12.68547138468,raw
226.192761447361,8.85335756963918,raw
226.159120414604,8.06747908064145,raw
226.125490691914,9.11318885828803,raw
226.091872274095,8.41685684084069,raw
226.058265155954,6.22184943961255,raw
226.024669332302,7.10671676961971,raw
225.991084797953,3.39632100301731,raw
225.957511547724,7.29721531991111,raw
225.923949576436,2.2382361578548,raw
225.890398878911,4.51956339640597,raw
225.856859449978,2.02602766317782,raw
225.823331284464,0.387343046462857,raw
225.789814377203,5.57772679248606,raw
225.756308723032,5.28991549045602,raw
225.722814316788,4.04265124622057,raw
225.689331153316,2.08907204319956,raw
225.655859227459,-4.70345326880803,raw
225.622398534067,3.23732538423582,raw
225.588949067991,4.40108034009016,raw
225.555510824086,6.70836237676021,raw
225.522083797211,6.38868696049171,raw
225.488667982225,13.4820457301706,raw
225.455263373994,7.83522521345849,raw
225.421869967385,7.78985302247943,raw
225.388487757268,6.23082452323329,raw
225.355116738516,7.56917319672163,raw
225.321756906008,13.505176872993,raw
225.288408254621,11.4825020928244,raw
225.255070779239,8.37153237123111,raw
225.221744474749,11.5121605020833,raw
225.188429336039,17.7020032724714,raw
225.155125358001,13.5112074400606,raw
225.121832535531,16.2774765652773,raw
225.088550863528,15.7618439400514,raw
225.055280336892,17.6698693187299,raw
225.022020950528,15.169155533043,raw
224.988772699344,14.9269661591313,raw
224.955535578251,16.8017443855657,raw
224.922309582163,14.1669856499541,raw
224.889094705997,13.1454717041927,raw
224.855890944672,11.0136659822447,raw
224.822698293111,12.742438459576,raw
224.789516746242,4.44502154166085,raw
224.756346298993,3.05338568285978,raw
224.723186946296,4.14242028612546,raw
224.690038683087,4.24087850048524,raw
224.656901504305,10.2036238189008,raw
224.62377540489,5.91618825721897,raw
224.590660379788,7.96839541225239,raw
224.557556423946,1.39982547892363,raw
224.524463532315,-0.459150849022169,raw
224.491381699849,1.57617191019303,raw
224.458310921503,3.56968400772364,raw
224.425251192239,-0.325826669682614,raw
224.39220250702,3.47296151673058,raw
224.35916486081,2.92944322024281,raw
224.326138248579,10.7831671842738,raw
224.2931226653,13.3207057447216,raw
224.260118105947,0.415987851901704,raw
224.227124565498,2.29980436482453,raw
224.194142038935,8.01405491345211,raw
224.161170521241,12.7883372269467,raw
224.128210007405,11.7775686211305,raw
224.095260492415,11.5084376282326,raw
224.062321971266,11.0447416292145,raw
224.029394438954,15.6874336511981,raw
223.996477890477,18.3279978504661,raw
223.963572320839,8.98590747875155,raw
223.930677725045,18.6421207690778,raw
223.897794098102,19.413097274424,raw
223.864921435023,18.1719921691544,raw
223.832059730822,18.8069167006851,raw
223.799208980516,16.4741513081761,raw
223.766369179126,21.7917855349332,raw
223.733540321674,17.1885168155516,raw
223.700722403188,13.133379810625,raw
223.667915418696,17.2071701323059,raw
223.635119363232,13.1953690681151,raw
223.60233423183,9.72441055377767,raw
223.569560019529,15.7168764001838,raw
223.53679672137,10.4346625524629,raw
223.504044332397,18.6373475959566,raw
223.471302847659,3.23050194181382,raw
223.438572262204,2.75325439242268,raw
223.405852571087,-3.60117321685918,raw
223.373143769364,2.04176834372067,raw
223.340445852094,5.79585158808434,raw
223.307758814339,3.06449903789385,raw
223.275082651164,1.64281909313641,raw
223.242417357637,13.5457892237631,raw
223.209762928831,-2.08443824651945,raw
223.177119359818,0.18433866224612,raw
223.144486645675,-1.21426851186211,raw
223.111864781484,8.19106596778133,raw
223.079253762326,2.06271237336887,raw
223.046653583288,18.0465393776939,raw
223.014064239458,17.9579022699594,raw
222.981485725928,24.2099644591662,raw
222.948918037794,2.64245671832681,raw
222.916361170152,13.7384866949602,raw
222.883815118104,24.03469827121,raw
222.851279876752,5.90910290779891,raw
222.818755441204,0.13390205834672,raw
222.78624180657,11.710308454703,raw
222.75373896796,11.4619792667647,raw
222.721246920492,24.70094196688,raw
222.688765659282,9.77146133296032,raw
222.656295179453,15.6987505620187,raw
222.623835476128,27.9283594559498,raw
222.591386544434,19.0380040436222,raw
222.558948379502,9.31539105208965,raw
222.526520976464,17.5180276954084,raw
222.494104330457,27.7350398825176,raw
222.461698436618,32.8390227852323,raw
222.429303290089,16.9761714963937,raw
222.396918886015,19.623477465942,raw
222.364545219544,11.2068749896916,raw
222.332182285826,17.7298815411692,raw
222.299830080013,16.1473140439074,raw
222.267488597263,17.6289444705695,raw
222.235157832734,11.4195907259511,raw
222.202837781589,9.31937775901095,raw
222.170528438991,12.3687888475595,raw
222.13822980011,-1.42767976592862,raw
222.105941860115,8.53858933063908,raw
222.07366461418,13.5362515397653,raw
222.041398057481,1.64535745571679,raw
222.009142185198,14.6260016366464,raw
221.976896992513,-8.96286031008418,raw
221.944662474611,13.6175384204074,raw
221.91243862668,1.54203719080317,raw
221.880225443911,-0.95120218594895,raw
221.848022921498,6.17948250147043,raw
221.815831054636,1.21955009574912,raw
221.783649838526,-4.39867700776265,raw
221.75147926837,3.87647080005877,raw
221.719319339372,2.16958269752957,raw
221.687170046742,17.507957486327,raw
221.655031385689,2.96292970260472,raw
221.622903351428,-8.13460956742517,raw
221.590785939176,5.02989505868538,raw
221.558679144151,16.8577456670477,raw
221.526582961576,14.1556531385978,raw
221.494497386676,13.6743328723508,raw
221.462422414679,-8.00341436408236,raw
221.430358040817,-0.271840301381393,raw
221.398304260322,7.852587551521,raw
221.366261068431,1.68900545602975,raw
221.334228460384,6.77632103302575,raw
221.302206431423,25.4205675419278,raw
221.270194976793,14.536801089565,raw
221.238194091742,22.7426338421539,raw
221.20620377152,7.69715455538926,raw
221.174224011382,21.8430380104904,raw
221.142254806583,19.8460120018762,raw
221.110296152382,19.9898093540261,raw
221.078348044042,15.1826901470494,raw
221.046410476828,27.2707943557529,raw
221.014483446007,8.11970728177132,raw
229.475762585524,16.2172065951052,smooth
